timestamp,cpu_percent_mean,memory_percent_mean,memory_used_mean,gpu_utilization_mean,gpu_memory_used_mean,gpu_memory_free_mean,gpu_memory_total_mean
2025-04-02 02:51:04,100.0,24.5,3.317195892333985,0.0,15744.1875,6829.937500000001,23034.0
2025-04-02 02:51:09,14.753013132659436,27.016464612368758,3.40503881030234,14.147258826302293,15944.327448626864,6629.797505658303,23034.0
2025-04-02 02:51:14,19.436535654801386,30.72785156216776,3.4982876746989127,36.24107132011718,16157.622985832017,6416.501962490223,23034.0
2025-04-02 02:51:19,23.51747058812798,33.407161913596696,3.569463231697309,55.68599997131204,16317.819278398745,6256.305610323463,23034.0
2025-04-02 02:51:24,24.02357862267391,34.82584606079425,3.6158512126376645,66.72925071477329,16413.60570056798,6160.519280570892,23034.0
2025-04-02 02:51:29,24.30998376552317,35.67865103642889,3.643835905952104,72.90529489189964,16485.92841014959,6088.196562651529,23034.0
2025-04-02 02:51:34,24.5064997783897,36.24787886802314,3.6625940039016016,77.06642081079032,16552.889436620833,6021.2355433925795,23034.000000000007
2025-04-02 02:51:39,24.6567597605053,36.654613640703616,3.676006632882557,80.33692579510468,16602.70205503263,5971.422933597711,23034.000000000004
2025-04-02 02:51:44,24.75829445936005,36.959908317336456,3.686030778971813,82.79176484917393,16640.09135212734,5934.033637012225,23034.000000000004
2025-04-02 02:51:49,24.846120210088976,37.19728631770178,3.693818946342239,84.27930941543852,16669.162935780656,5904.962055070861,23034.000000000007
2025-04-02 02:51:54,24.91444427374225,37.38766958614647,3.700064297283097,85.85230044460734,16692.479087716383,5881.645907341289,23034.00000000001
2025-04-02 02:51:59,24.988748789515675,37.54296249076837,3.705176970237364,87.13536905329825,16711.497742594147,5862.627251483847,23034.000000000015
2025-04-02 02:52:04,25.02938081325772,37.67255369575667,3.709629558115838,87.63993338480373,16727.368714459095,5846.756281989883,23034.00000000002
2025-04-02 02:52:09,25.076387459185497,37.78226501742635,3.713456605112357,88.58990972563934,16740.805022635377,5833.3199728502095,23034.000000000015
2025-04-02 02:52:14,25.10805267525663,37.87631244271369,3.7167368132401286,89.26150323760606,16752.322964755524,5821.802032870165,23034.000000000015
2025-04-02 02:52:19,25.13686238210729,37.957842587748296,3.719579831692263,89.97697284609328,16762.429102809223,5811.695895056755,23034.00000000001
2025-04-02 02:52:24,25.15949629788916,38.02915284990384,3.7220660465724738,90.46578434340682,16771.279751069924,5802.845245742758,23034.000000000015
2025-04-02 02:52:29,25.17953571077267,38.09210741338776,3.72427329345419,91.02629534390883,16779.822883784953,5794.302113915641,23034.00000000001
2025-04-02 02:52:34,25.238071881111168,38.160745410508,3.7260251126449604,91.52456962359611,16788.983840028388,5785.1411519948015,23034.000000000007
2025-04-02 02:52:39,25.443661319402352,38.25692333369656,3.727887085421442,91.96995049661582,16797.244850214203,5776.88014782724,23034.00000000001
2025-04-02 02:52:44,25.447167017931186,38.344004385262544,3.729635497021874,92.37111810287439,16804.685768753472,5769.439228771675,23034.000000000007
2025-04-02 02:52:49,25.455405713967963,38.422815133616275,3.731228834727161,92.73418492809418,16811.419993981373,5762.705004504929,23034.00000000001
2025-04-02 02:52:54,25.45558961944885,38.49447129409625,3.7327472975653273,93.06429257305462,16817.54288190087,5756.5821161470985,23034.00000000002
2025-04-02 02:52:59,25.458420635155466,38.55987514959476,3.7341982022470357,93.36559662586491,16823.13151868324,5750.9934797434835,23034.00000000001
2025-04-02 02:53:04,25.46815936125454,38.619860883041184,3.7355295015066843,93.27717800612584,16828.25718496699,5745.867813873908,23034.000000000004
2025-04-02 02:53:09,25.4725531597524,38.67512095221198,3.7367556159862505,93.54635639620588,16832.97905506178,5741.1459438619395,23034.000000000007
2025-04-02 02:53:14,25.472864744619745,38.72600789715137,3.73788440604888,93.71787889199283,16837.327251160757,5736.79774734938,23034.000000000004
2025-04-02 02:53:19,25.47169724037959,38.773146106968404,3.738929758633315,93.95031983317705,16841.355123052414,5732.7698754642515,23034.0
2025-04-02 02:53:24,25.475625960766134,38.8169873683545,3.7399015865817753,94.09541407900443,16845.10127649708,5729.02372236909,23034.000000000004
2025-04-02 02:53:29,25.47923040634591,38.857718842362154,3.7408042710035523,94.29871072205037,16848.58170493984,5725.543293869156,23034.0
2025-04-02 02:53:34,25.48159891161334,38.89578106508206,3.741647494989684,94.48868469033567,16851.83405059928,5722.290948407237,23034.0
2025-04-02 02:53:39,25.482219493810224,38.931402751885,3.74243640562181,94.62134294513986,16854.87785742445,5719.247141486135,23033.999999999996
2025-04-02 02:53:44,25.48308141852282,38.964777228604184,3.7431753091199127,94.78932934608844,16857.729643777908,5716.395355376516,23034.0
2025-04-02 02:53:49,25.484239128702658,38.99612702749848,3.7438692018426614,94.94712468914018,16860.408424108402,5713.716575169216,23033.999999999993
2025-04-02 02:53:54,25.48779911110936,39.02565077405817,3.7445181483522765,94.91647718368714,16862.93117319167,5711.193826113124,23033.999999999996
2025-04-02 02:53:59,25.494742456463094,39.053480876782,3.7450917657380405,94.96630948914193,16865.309204948702,5708.81579410879,23033.999999999996
2025-04-02 02:54:04,25.49767432404899,39.07975347479741,3.745632715305619,95.08936650866714,16867.55414801748,5706.570851489022,23033.999999999996
2025-04-02 02:54:09,25.496429345702214,39.10465197656346,3.7461510621297824,95.16280011893396,16869.681678593715,5704.443320864717,23033.999999999996
2025-04-02 02:54:14,25.49679670044641,39.12818615144522,3.746642693138183,95.2430325153759,16871.69263082132,5702.432368531946,23034.0
